Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
1,ED,Confirmed COVID-19,Age,30-49 Years,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,1.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,1.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,1.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,2.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,2.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,2.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,2.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,2.5,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,1.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,1.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,1.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,0.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,0.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,0.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,1.5,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,2.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,1.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,2.3,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,2.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,4.5,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,5.4,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,7.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,7.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,7.5,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,7.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,7.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,7.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,7.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,6.6,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,6.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,5.8,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,5.1,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,5.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,4.2,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,3.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,3.7,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,4.0,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,4.3,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,4.9,Percent
1,ED,Confirmed COVID-19,Age,30-49 Years,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,6.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,0.1,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,0.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,0.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,1.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,0.5,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,0.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,1.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,0.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,0.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,0.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,0.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1.1,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,0.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,1.3,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,2.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,1.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,1.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,1.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,1.3,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,0.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,0.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,0.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,0.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,1.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,2.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,3.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,3.9,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,4.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,5.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,5.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,5.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,6.2,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,5.8,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,5.3,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,4.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,4.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,5.0,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,2.6,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,2.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,2.3,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,2.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,2.4,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,1.7,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,2.3,Percent
1,ED,Confirmed COVID-19,Age,5-17 Years,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,2.5,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,0.8,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,3.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,5.7,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,6.5,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,6.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,6.6,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,5.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,3.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,2.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,1.7,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,1.6,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,1.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,1.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,2.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,2.6,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,2.6,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,2.5,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,2.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,1.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,1.4,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,1.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,1.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,1.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,1.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,1.3,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,1.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,1.8,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,2.7,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,3.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,4.5,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,6.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,7.5,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,8.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,9.3,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,9.4,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,9.8,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,8.6,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,9.6,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,8.8,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,8.6,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,7.8,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,6.8,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,6.2,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,5.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,5.0,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,4.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,4.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,5.1,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,5.9,Percent
1,ED,Confirmed COVID-19,Age,50-64 Years,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,7.2,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,0.4,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,2.5,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,5.2,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,6.8,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,6.0,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,4.8,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,2.9,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,2.5,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,1.9,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,1.7,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,0.7,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,0.4,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,0.9,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1.0,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,1.7,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,2.1,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,2.3,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1.9,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,2.0,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,1.7,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,1.2,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,1.4,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1.1,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,1.4,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,1.1,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,0.7,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,0.8,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,1.1,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,1.7,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,1.8,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,1.7,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,2.5,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,2.9,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,4.6,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,5.9,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,7.1,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,8.9,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,9.4,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,9.4,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,9.8,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,9.4,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,10.7,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,9.5,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,9.0,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,8.5,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,7.6,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,7.0,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,5.4,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,4.5,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,3.6,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,3.5,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,4.3,Percent
1,ED,Confirmed COVID-19,Age,65-74 Years,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,3.3,Percent
